# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
23947.4000 M707 134 4 3062.4000 c42 p6 248 N c42->c45->c47->c52->p6
23947.7000 M723 176 5 2584.7000 p21 p6 256 N p21->p9->c57->c54->c52->p6
24046.3000 M787 162 4 765.3000 p36 p20 287 N p36->c48->p18->p17->p20
24046.6000 M737 189 1 2263.6000 p17 p20 262 N p17->p20
24046.9000 M642 181 8 5086.9000 p12 p20 215 N p12->c47->c46->c44->c57->p8->p35->p17->p20
24140.4000 M760 108 3 1669.4000 p34 c56 272 N p34->c47->c43->c56
24154.7000 M807 136 3 267.7000 c57 c59 295 N c57->c51->p6->c59
24173.3000 M714 116 3 3087.3000 p17 c44 248 N p17->c47->c43->c44
24173.5000 M780 104 3 1105.5000 p17 c44 281 N p17->c47->c43->c44
24173.6000 M399 134 1 12340.6000 p15 p31 94 N p15->p31
24206.0000 M756 199 4 1857.0000 p5 c42 269 N p5->t60->c47->c43->c42
24206.3000 M711 145 3 3204.3000 p17 c42 246 N p17->c47->c43->c42
24288.2000 M813 185 2 220.2000 c57 c59 296 N c57->c46->c59
24373.4000 M721 121 2 3068.4000 p2 t60 248 N p2->c51->t60
24373.9000 M686 195 2 4094.9000 p7 c44 231 N p7->t60->c44
24412.1000 M658 184 4 4967.1000 c41 p33 217 N c41->c40->p37->p36->p33
24429.7000 M754 148 4 2142.7000 c42 p19 264 N c42->c55->c52->c59->p19
24442.4000 M704 186 4 3639.4000 p5 p12 239 N p5->c48->p31->p15->p12
24442.7000 M703 161 7 3665.7000 p21 p12 238 N p21->p9->c57->c54->c48->p31->p15->p12
24464.4000 M747 137 3 2380.4000 p24 p20 260 N p24->c50->p35->p20
24540.3000 M767 132 2 1865.3000 p2 c53 268 N p2->c46->c53
24547.6000 M817 114 2 354.6000 c51 c47 294 N c51->c41->c47
24548.2000 M786 108 4 1293.2000 p2 p8 278 N p2->c50->c46->c58->p8
24644.3000 M793 175 4 1180.3000 p11 p25 280 N p11->t61->c51->c44->p25
24671.0000 M784 137 2 1482.0000 p3 p27 275 N p3->p15->p27
24674.5000 M750 184 4 2507.5000 c49 p3 258 N c49->c56->c48->p31->p3
24677.9000 M713 195 7 3616.9000 p1 p20 239 N p1->t61->c47->c52->c49->p19->p8->p20
24692.4000 M687 113 4 4385.4000 p35 c45 226 N p35->p6->c52->c43->c45
24744.4000 M529 141 2 9106.4000 p7 p10 148 N p7->p27->p10
24835.7000 M739 109 3 3000.7000 p23 c54 249 N p23->t61->c41->c54
24887.9000 M744 181 3 2897.9000 p8 p23 251 N p8->p34->p4->p23
24906.4000 M678 108 2 4850.4000 p33 c46 219 N p33->c59->c46
25014.4000 M788 121 6 1701.4000 p11 p20 271 N p11->t61->c51->c44->c56->c40->p20
25036.9000 M831 151 3 402.9000 p6 c51 293 N p6->p25->c50->c51
25096.4000 M708 122 3 4181.4000 p11 c48 230 N p11->p23->t61->c48
25096.7000 M768 187 2 2391.7000 p7 c52 260 N p7->t61->c52
25097.0000 M795 143 2 1566.0000 p28 c52 273 N p28->t61->c52
25107.3000 M799 132 1 1457.3000 p29 p4 275 N p29->p4
25107.6000 M701 195 4 4391.6000 p28 p29 226 N p28->p8->p34->p4->p29
25107.9000 M691 159 3 4680.9000 p23 p29 221 N p23->p12->p4->p29
25134.3000 M818 119 2 912.3000 p24 c52 284 N p24->c44->c52
25134.6000 M832 194 1 466.6000 c44 c40 292 N c44->c40
25230.3000 M779 187 4 2194.3000 p1 c42 263 N p1->p33->c59->c43->c42
25230.5000 M820 110 3 944.5000 p33 c50 284 N p33->c59->c43->c50
25267.9000 M733 117 4 3612.9000 p8 p11 239 N p8->c55->p9->c58->p11
25271.3000 M826 180 3 804.3000 t61 p6 286 N t61->c52->c59->p6
25301.3000 M844 136 3 283.3000 c43 c57 295 N c43->c48->c53->c57
25335.6000 M816 184 6 1175.6000 p9 p32 280 N p9->c55->c49->p19->c46->t61->p32
25351.4000 M778 155 5 2347.4000 p28 p39 260 N p28->c47->p34->p4->p23->p39
25418.8000 M770 196 5 2654.8000 p26 c55 255 N p26->p11->t61->c46->c58->c55
25476.3000 M839 119 3 600.3000 c42 p19 289 N c42->p25->c41->p19
25480.0000 M852 120 2 230.0000 c58 c50 296 N c58->c55->c50
25510.8000 M855 183 2 179.8000 c50 c44 297 N c50->c54->c44
25581.4000 M806 184 4 1727.4000 p25 c49 271 N p25->c50->c44->c40->c49
25637.6000 M677 172 4 5611.6000 c46 p1 206 N c46->c44->p28->p38->p1
25637.8000 M803 111 3 1871.8000 t60 p1 268 N t60->p16->p38->p1
25638.1000 M757 149 4 3257.1000 p26 p1 245 N p26->t60->p16->p38->p1
25638.3000 M636 107 2 6852.3000 c40 p1 185 N c40->p38->p1
25676.9000 M830 126 1 1076.9000 p1 p28 282 N p1->p28
25748.6000 M490 153 2 11246.6000 p22 p0 112 N p22->p18->p0
25748.9000 M809 153 4 1796.9000 p33 p18 270 N p33->c58->p20->p0->p18
25778.5000 M810 176 3 1796.5000 c53 p7 270 N c53->c42->p6->p7
25830.8000 M748 112 2 3719.8000 c50 p5 238 N c50->p9->p5
25831.1000 M702 198 3 5081.1000 p8 p5 215 N p8->p28->p9->p5
25831.4000 M712 146 1 4797.4000 p9 p5 220 N p9->p5
25831.6000 M651 126 4 6594.6000 p33 p9 190 N p33->p32->p26->p5->p9
25831.8000 M819 135 3 1579.8000 p32 p9 273 N p32->p26->p5->p9
25935.5000 M856 152 2 574.5000 p32 c52 290 N p32->t60->c52
25952.2000 M717 153 4 4775.2000 p19 p31 220 N p19->p34->p4->p29->p31
25952.5000 M774 155 4 3063.5000 c46 p29 248 N c46->c51->c48->p31->p29
25999.3000 M804 168 2 2207.3000 p39 p2 263 N p39->p27->p2
26025.4000 M571 185 1 9151.4000 p15 p2 147 N p15->p2
26073.2000 M790 131 2 2699.2000 p21 p17 255 N p21->bsb63->p17
26112.2000 M731 134 2 4518.2000 p3 p28 224 N p3->p31->p28
26126.8000 M875 188 1 218.8000 p2 p22 296 N p2->p22
26248.3000 M815 160 2 2121.3000 p31 p22 264 N p31->p29->p22
26248.6000 M797 165 4 2658.6000 t60 p22 255 N t60->p34->p4->p29->p22
26271.8000 M869 188 3 527.8000 p7 c57 291 N p7->c46->c41->c57
26295.7000 M865 199 3 670.7000 p6 c48 288 N p6->c45->c41->c48
26330.9000 M848 155 4 1198.9000 c47 p18 280 N c47->c55->c58->c56->p18
26375.3000 M743 176 3 4418.3000 c53 p27 226 N c53->c44->c46->p27
26381.9000 M791 132 4 2982.9000 p38 p12 250 N p38->p1->p26->t61->p12
26399.9000 M887 160 2 140.9000 c45 c47 297 N c45->c46->c47
26400.2000 M752 167 3 4165.2000 p30 c47 230 N p30->p7->c46->c47
26425.0000 M829 125 3 1859.0000 p38 p3 269 N p38->p29->p2->p3
26425.2000 M569 104 5 9607.2000 p7 p3 139 N p7->p16->p38->p29->p2->p3
26494.2000 M845 113 2 1446.2000 p9 p33 275 N p9->p5->p33
26497.0000 M886 198 3 266.0000 c56 c48 295 N c56->c55->c54->c48
26535.7000 M837 147 3 1719.7000 c42 p14 271 N c42->c54->c50->p14
26555.0000 M657 169 4 7137.0000 p35 p16 181 N p35->p17->p22->p29->p16
26620.8000 M840 138 5 1719.8000 p13 t61 271 N p13->c47->c46->c57->p27->t61
26629.9000 M680 190 3 6513.9000 p22 c59 191 N p22->p18->c43->c59
26640.1000 M863 116 3 1078.1000 p30 p8 282 N p30->t61->p27->p8
26651.3000 M824 191 4 2249.3000 p4 c56 262 N p4->p10->p14->c50->c56
26664.6000 M854 112 3 1360.6000 p39 t60 277 N p39->p27->p8->t60
26665.7000 M735 109 5 4944.7000 p10 t60 217 N p10->p29->p12->p27->c49->t60
26681.8000 M792 102 3 3248.8000 p1 p15 245 N p1->p26->t61->p15
26687.5000 M796 131 5 3126.5000 p30 p25 247 N p30->p7->p6->c45->c46->p25
26687.8000 M862 149 4 1159.8000 p38 p25 280 N p38->p1->t60->c46->p25
26688.1000 M878 194 3 690.1000 p12 p25 288 N p12->t61->c46->p25
26688.4000 M822 175 4 2340.4000 p13 p25 260 N p13->c49->c47->c46->p25
26690.4000 M896 165 2 165.4000 c50 p25 297 N c50->c56->p25
26690.7000 M688 159 3 6349.7000 p30 p25 194 N p30->p7->c56->p25
26763.6000 M794 158 5 3265.6000 p5 c44 245 N p5->p26->t60->c46->c56->c44
26771.6000 M904 194 1 12.6000 c40 p18 299 N c40->p18
26807.3000 M528 160 3 11195.3000 p22 c52 113 N p22->p18->c40->c52
26814.7000 M802 146 3 3074.7000 c47 p15 248 N c47->c58->p8->p15
26816.3000 M781 185 5 3718.3000 p32 p35 238 N p32->t61->c46->c58->c55->p35
26816.6000 M880 154 3 757.6000 c53 p35 287 N c53->c56->c55->p35
26816.8000 M811 104 3 2805.8000 p25 p3 253 N p25->c44->t60->p3
26929.9000 M860 171 4 1457.9000 p39 p5 275 N p39->p27->c45->c59->p5
26947.4000 M833 118 3 2248.4000 p2 p30 262 N p2->p12->t61->p30
26962.9000 M899 153 3 355.9000 c54 c58 294 N c54->c52->c43->c58
26963.2000 M654 155 3 7631.2000 p22 c58 172 N p22->p18->c43->c58
27003.2000 M771 162 4 4205.2000 p21 c42 229 N p21->p14->c50->c48->c42
27025.4000 M394 108 1 15333.4000 p15 c44 44 N p15->c44
27028.3000 M913 177 1 0.3000 c46 c57 299 N c46->c57
27251.6000 M451 186 2 13902.6000 p22 p36 68 N p22->p3->p36
27251.8000 M805 111 4 3426.8000 c56 p36 242 N c56->c52->t60->p3->p36
27259.8000 M846 143 4 2185.8000 p13 p6 263 N p13->c49->c53->c52->p6
27265.3000 M720 198 2 5986.3000 p10 p33 200 N p10->p23->p33
27281.5000 M900 135 4 644.5000 c56 c52 289 N c56->c44->c49->c58->c52
27323.2000 M755 159 2 5006.2000 p39 p37 216 N p39->p27->p37
27323.5000 M814 172 2 3221.5000 p10 p37 246 N p10->p27->p37
27340.8000 M572 161 4 10440.8000 p22 p10 125 N p22->p18->c43->c57->p10
27380.3000 M905 120 1 591.3000 c56 p18 290 N c56->p18
27383.6000 M868 124 2 1668.6000 p32 p14 272 N p32->t61->p14
27404.1000 M836 162 3 2615.1000 p5 p25 256 N p5->c59->c58->p25
27413.3000 M724 187 3 6021.3000 p35 p38 199 N p35->p17->p2->p38
27424.1000 M892 128 2 1012.1000 c46 p21 283 N c46->c51->p21
27424.4000 M777 190 3 4448.4000 p16 p21 225 N p16->t60->c51->p21
27641.7000 M924 105 4 297.7000 c52 c58 295 N c52->c57->c56->c41->c58
27702.3000 M602 114 3 9926.3000 p22 p28 134 N p22->p29->p32->p28
27816.0000 M859 195 3 2371.0000 p17 p10 260 N p17->c41->c55->p10
27816.3000 M922 157 3 526.3000 c41 p10 291 N c41->c56->c55->p10
27821.6000 M871 112 3 2023.6000 p34 c58 266 N p34->c55->c44->c58
27843.0000 M895 176 2 1348.0000 p34 c51 277 N p34->c55->c51
27861.1000 M847 151 4 2754.1000 p29 p12 254 N p29->p2->p3->t60->p12
27882.3000 M874 156 4 2003.3000 c50 p38 266 N c50->c57->p27->p8->p38
27923.4000 M749 109 6 5783.4000 p37 p11 203 N p37->p14->c50->c55->c58->c53->p11
28061.1000 M948 151 1 11.1000 c40 p15 299 N c40->p15
28078.3000 M903 108 4 1347.3000 p26 c54 277 N p26->t60->p14->c57->c54
28092.0000 M933 184 3 479.0000 p37 c41 292 N p37->c54->c44->c41
28107.7000 M936 196 1 415.7000 c45 p18 293 N c45->p18
28126.7000 M879 116 7 2094.7000 p19 t61 265 N p19->c42->c40->c58->c52->p27->p37->t61
28141.1000 M827 181 2 3640.1000 p3 p37 239 N p3->t60->p37
28343.8000 M800 164 4 4662.8000 c58 p31 222 N c58->c59->c44->p34->p31
28354.7000 M909 115 3 1440.7000 c50 p1 275 N c50->c55->p34->p1
28357.5000 M759 190 5 5920.5000 p37 p30 201 N p37->p14->c56->c47->c49->p30
28357.8000 M769 185 5 5620.8000 p22 p30 206 N p22->p18->c40->c47->c49->p30
28358.1000 M858 158 3 2939.1000 p23 c49 251 N p23->p33->p30->c49
28456.5000 M726 155 4 7006.5000 p3 c52 183 N p3->t60->c43->c46->c52
28552.4000 M926 176 3 1146.4000 p30 c42 280 N p30->c58->c56->c42
28569.3000 M932 114 4 982.3000 c52 p26 283 N c52->p10->c46->p37->p26
28569.5000 M882 132 5 2449.5000 p35 p26 259 N p35->c55->c44->p25->p37->p26
28586.6000 M898 123 5 2010.6000 p26 c54 266 N p26->t61->c46->c43->c50->c54
28659.3000 M764 123 3 6077.3000 p25 p28 198 N p25->c43->c40->p28
28659.6000 M835 172 3 3900.6000 p14 p28 234 N p14->c56->c40->p28
28659.8000 M821 101 6 4340.8000 p35 p28 227 N p35->p8->c46->c56->c47->c40->p28
28660.0000 M776 101 6 5713.0000 p21 p28 204 N p21->p14->c50->c48->c59->c40->p28
28660.3000 M888 198 3 2375.3000 p39 c40 260 N p39->p32->p28->c40
28784.0000 M853 198 6 3507.0000 p3 c49 241 N p3->t60->c43->c53->c50->c54->c49
28877.7000 M812 108 2 4837.7000 p20 p7 219 N p20->p0->p7
28877.9000 M864 122 2 3284.9000 c42 p0 245 N c42->p7->p0
28892.2000 M828 175 3 4360.2000 p31 c53 227 N p31->p28->c40->c53
28895.4000 M945 187 5 943.4000 c54 t61 284 N c54->c44->c48->c59->c47->t61
28895.7000 M937 133 2 1177.7000 c51 p31 280 N c51->p24->p31
28916.9000 M843 186 8 3931.9000 p12 p31 234 N p12->p2->p27->c46->c45->c59->c52->p10->p31
28958.4000 M881 183 1 2867.4000 p28 c42 252 N p28->c42
28999.0000 M753 188 4 6738.0000 p37 p20 187 N p37->p14->c56->c47->p20
29038.3000 M917 184 6 1891.3000 p33 c59 268 N p33->p30->c58->c56->c45->c44->c59
29064.7000 M850 159 3 3873.7000 p18 p1 235 N p18->c40->p24->p1
29073.8000 M891 185 5 2693.8000 p23 p1 255 N p23->p33->p30->c48->p10->p1
29084.8000 M907 115 6 2237.8000 p1 p15 262 N p1->t61->c43->p10->c51->c49->p15
29194.2000 M927 155 3 1755.2000 p32 c56 270 N p32->p28->c42->c56
29215.1000 M872 184 5 3392.1000 p39 c45 243 N p39->p32->p28->c40->c59->c45
29316.7000 M873 194 5 3465.7000 p22 c53 242 N p22->p3->t60->p12->c50->c53
29440.2000 M959 141 4 1060.2000 p24 c48 282 N p24->p31->c44->c54->c48
29446.5000 M901 149 2 2775.5000 p7 p1 253 N p7->p0->p1
29470.4000 M912 154 5 2473.4000 c54 p5 258 N c54->c47->c40->c48->p14->p5
29470.7000 M825 143 3 5034.7000 p11 p5 216 N p11->p17->p14->p5
29478.6000 M930 197 3 1957.6000 c56 p19 267 N c56->c41->c55->p19
29478.9000 M857 148 6 4085.9000 p16 p19 231 N p16->p23->p33->p30->c49->c55->p19
29479.2000 M921 139 2 2217.2000 c58 p19 263 N c58->c55->p19
29487.9000 M923 142 4 2170.9000 t61 p29 263 N t61->p14->p17->p38->p29
29503.5000 M979 108 2 500.5000 p18 c49 291 N p18->c50->c49
29508.6000 M789 185 4 6163.6000 p32 p22 197 N p32->p36->p16->p4->p22
29608.9000 M729 171 4 8073.9000 p15 c52 165 N p15->c49->c55->c51->c52
29609.2000 M953 141 5 1411.2000 p1 c51 276 N p1->p31->c44->c58->c52->c51
29619.5000 M950 122 6 1515.5000 p30 p27 274 N p30->c49->c48->p10->c46->c40->p27
29619.8000 M919 149 3 2417.8000 c59 p27 259 N c59->c45->c40->p27
29620.0000 M911 133 3 2651.0000 c59 p27 255 N c59->c43->c40->p27
29620.2000 M910 110 2 2679.2000 c47 p27 255 N c47->c40->p27
29671.3000 M841 186 6 4739.3000 p29 p19 221 N p29->p31->p28->c40->c45->c59->p19
29741.5000 M889 165 6 3422.5000 p34 c45 242 N p34->p31->c44->c58->c52->c53->c45
29748.9000 M908 173 4 2868.9000 p10 p4 252 N p10->c57->p17->p8->p4
29789.8000 M801 162 3 6074.8000 p15 c48 198 N p15->c49->c50->c48
29790.1000 M998 192 1 229.1000 c48 c50 296 N c48->c50
29805.5000 M876 100 3 3868.5000 p39 p1 235 N p39->p16->c56->p1
29805.7000 M956 104 5 1518.7000 p12 p1 274 N p12->t60->c47->c57->c56->p1
29808.2000 M890 113 2 3457.2000 p15 p16 242 N p15->c55->p16
29868.9000 M973 138 3 1056.9000 c48 p0 282 N c48->c50->c57->p0
29869.1000 M870 106 1 4097.1000 p0 c57 231 N p0->c57
29872.7000 M897 100 6 3321.7000 p23 p26 244 N p23->p33->p30->c48->p10->p31->p26
29895.6000 M961 136 2 1454.6000 p27 p18 275 N p27->p3->p18
29900.8000 M782 193 5 6771.8000 p21 p23 187 N p21->p14->c50->c55->p25->p23
29901.0000 M842 126 3 4941.0000 p8 p23 217 N p8->c49->p25->p23
29904.1000 M772 127 5 7076.1000 p37 p4 182 N p37->p14->c50->c41->p17->p4
29908.6000 M980 162 4 877.6000 p36 c59 285 N p36->t60->p16->c49->c59
29976.9000 M914 116 4 2919.9000 p39 p28 251 N p39->p12->p26->p31->p28
30076.7000 M949 137 4 1997.7000 p16 p9 266 N p16->t60->p29->p2->p9
30077.0000 M883 192 3 3928.0000 p11 p9 234 N p11->p17->p2->p9
30137.6000 M988 110 1 868.6000 p21 c44 285 N p21->c44
30148.5000 M987 120 4 912.5000 c49 p17 284 N c49->c55->t60->p29->p17
30188.6000 M985 189 3 1010.6000 t61 c42 283 N t61->c55->c53->c42
30188.9000 M970 179 4 1468.9000 p36 c45 275 N p36->t60->c55->c53->c45
30239.7000 M834 114 7 5509.7000 p18 p33 208 N p18->c56->c45->p27->p37->p12->t61->p33
30240.0000 M918 184 3 3066.0000 c52 p33 248 N c52->c47->t61->p33
30260.0000 M893 151 4 3816.0000 p19 p0 236 N p19->c59->c47->c52->p0
30262.9000 M947 140 4 2245.9000 p38 p32 262 N p38->p17->p8->p4->p32
30263.1000 M894 109 4 3794.1000 c44 p32 236 N c44->p25->p17->p4->p32
30263.3000 M977 106 2 1318.3000 p22 p32 278 N p22->p4->p32
30369.5000 M943 140 4 2471.5000 p27 p28 258 N p27->p3->p18->c55->p28
30369.8000 M612 139 3 12287.8000 p15 p28 95 N p15->c49->c55->p28
30417.4000 M877 114 5 4447.4000 p30 p9 225 N p30->t61->p38->p29->p17->p9
30417.7000 M963 138 3 1911.7000 p22 p9 268 N p22->p4->p17->p9
30420.1000 M997 111 4 885.1000 p26 c46 285 N p26->p31->p28->c55->c46
30425.4000 M1013 161 2 423.4000 c58 c40 292 N c58->c50->c40
30443.4000 M1007 159 2 620.4000 c40 t61 289 N c40->c53->t61
30478.9000 M823 176 3 6105.9000 p5 p22 198 N p5->p26->t61->p22
30479.2000 M906 163 6 3661.2000 p11 p22 238 N p11->p17->p38->p29->t60->t61->p22
30492.5000 M902 192 5 3787.5000 p32 p8 236 N p32->p28->c40->c52->c54->p8
30492.8000 M978 185 2 1519.8000 c53 p8 274 N c53->c54->p8
30493.5000 M958 136 3 2147.5000 p22 c48 264 N p22->p4->p8->c48
30572.0000 M971 147 4 1824.0000 p33 c55 269 N p33->t60->c42->c53->c55
30577.4000 M1004 111 3 839.4000 c43 c49 286 N c43->c57->c42->c49
30696.4000 M993 117 3 1276.4000 c43 p14 278 N c43->c56->c50->p14
30696.7000 M968 182 6 2038.7000 c42 p14 266 N c42->c55->c56->c52->c53->c50->p14
30698.8000 M1034 154 1 69.8000 p13 p15 298 N p13->p15
30770.6000 M851 197 5 5545.6000 p15 p20 207 N p15->c50->c56->c54->p0->p20
30798.5000 M1018 148 2 645.5000 p6 c42 289 N p6->c50->c42
30854.7000 M967 154 5 2228.7000 p17 p12 262 N p17->p8->c54->c57->c55->p12
30879.6000 M1028 109 4 423.6000 c51 c54 292 N c51->c49->c42->p12->c54
30892.0000 M1040 148 2 92.0000 c49 c46 298 N c49->c40->c46
30894.7000 M952 151 3 2730.7000 p22 c44 254 N p22->p4->p8->c44
30895.0000 M1024 165 3 559.0000 c58 p8 290 N c58->c52->c44->p8
30980.3000 M1037 132 3 270.3000 c41 p20 295 N c41->c49->c40->p20
30990.4000 M1020 100 3 776.4000 c58 p36 287 N c58->c56->p18->p36
31014.2000 M1030 193 2 499.2000 p6 p22 291 N p6->c50->p22
31108.7000 M941 189 5 3274.7000 p39 p34 245 N p39->p12->c50->c53->c48->p34
31110.2000 M705 141 3 10281.2000 p15 p26 128 N p15->c55->p20->p26
31153.6000 M1017 189 2 1025.6000 c42 c58 282 N c42->c53->c58
31173.9000 M991 102 3 1813.9000 p28 p33 269 N p28->c55->p18->p33
31174.2000 M1014 140 3 1141.2000 c50 p33 280 N c50->c56->p18->p33
31177.5000 M1036 137 2 493.5000 c51 c43 291 N c51->c46->c43
31329.1000 M969 103 1 2640.1000 p6 p18 255 N p6->p18
31347.6000 M931 155 1 3793.6000 p9 c46 236 N p9->c46
31350.0000 M1043 108 1 449.0000 p9 c49 292 N p9->c49
31350.8000 M1021 189 6 1107.8000 p36 c46 281 N p36->p7->p33->c48->c43->c49->c46
31379.1000 M982 179 5 2295.1000 c47 p32 261 N c47->c56->c42->c57->p5->p32
31383.3000 M1031 128 1 841.3000 p14 p38 285 N p14->p38
31446.6000 M940 160 3 3639.6000 c52 p4 239 N c52->c57->p5->p4
31446.9000 M938 185 4 3700.9000 p31 p4 238 N p31->c44->c57->p5->p4
31447.2000 M986 173 1 2242.2000 p5 p4 262 N p5->p4
31479.3000 M1041 114 3 645.3000 p3 c40 289 N p3->c52->p28->c40
31559.8000 M685 193 4 11308.8000 p15 p11 111 N p15->p18->p16->p28->p11
31560.1000 M951 175 4 3427.1000 p14 p11 242 N p14->p5->c53->p28->p11
31641.0000 M925 109 6 4265.0000 p12 p30 228 N p12->t60->c43->c50->c54->p10->p30
31653.8000 M1051 159 4 513.8000 p16 c47 291 N p16->c50->c53->c52->c47
31655.9000 M946 152 2 3671.9000 p5 p37 238 N p5->p14->p37
31684.1000 M966 149 2 3088.1000 p16 p24 248 N p16->t60->p24
31684.3000 M1000 128 5 2066.3000 c44 p24 265 N c44->c42->p12->t61->t60->p24
31730.3000 M1039 199 2 964.3000 c48 p25 283 N c48->p26->p25
31753.5000 M975 143 2 2876.5000 c53 p29 252 N c53->p5->p29
31753.7000 M964 119 6 3222.7000 p3 p29 246 N p3->c45->c40->c42->c57->p5->p29
31767.8000 M1042 151 2 900.8000 c47 t60 284 N c47->p6->t60
31793.2000 M1052 118 3 628.2000 c40 p32 289 N c40->t60->p12->p32
31880.7000 M992 138 2 2494.7000 p8 c58 258 N p8->c44->c58
31882.6000 M915 130 3 4799.6000 p13 p36 220 N p13->p24->t61->p36
31961.7000 M976 129 4 3050.7000 c48 p38 249 N c48->c58->c59->c47->p38
31996.1000 M1022 199 3 1719.1000 p38 c46 271 N p38->c47->c55->c46
32016.1000 M1015 151 5 1951.1000 p31 c51 267 N p31->c49->c42->c53->c57->c51
32055.6000 M983 103 1 2939.6000 p0 p38 251 N p0->p38
32103.2000 M1071 116 4 360.2000 c40 c45 293 N c40->c44->c53->c57->c45
32135.0000 M996 128 5 2632.0000 p13 c47 256 N p13->p24->t60->c44->c58->c47
32160.9000 M1016 169 3 2063.9000 p12 p1 265 N p12->c54->c40->p1
32181.2000 M1063 150 4 681.2000 c57 p3 288 N c57->c55->c43->c44->p3
32189.6000 M1057 145 7 880.6000 p14 c45 285 N p14->p38->c47->c59->c46->c50->c58->c45
32189.8000 M944 127 4 4263.8000 p25 c58 228 N p25->c53->c57->c45->c58
32209.0000 M1085 176 1 49.0000 c54 c42 299 N c54->c42
32218.3000 M1050 114 4 1106.3000 c43 p8 281 N c43->c46->c48->c54->p8
32218.6000 M1055 162 4 963.6000 c56 p8 283 N c56->c45->c49->c54->p8
32320.4000 M955 195 5 4059.4000 p13 c51 232 N p13->p24->t60->c58->c44->c51
32381.4000 M1083 168 4 282.4000 c46 c48 295 N c46->c58->c54->p0->c48
32393.3000 M1093 125 1 0.3000 c55 c59 299 N c55->c59
32555.4000 M972 103 4 3776.4000 p13 c52 237 N p13->p24->t61->c43->c52
32631.0000 M954 112 1 4402.0000 p20 c45 226 N p20->c45
32668.9000 M1038 143 3 1928.9000 p3 p32 267 N p3->c52->c50->p32
32677.0000 M1062 113 2 1207.0000 p31 p35 279 N p31->p21->p35
32750.6000 M1090 163 3 450.6000 c42 p31 292 N c42->c46->c45->p31
32778.3000 M981 183 3 3722.3000 p32 c55 237 N p32->p4->p35->c55
32790.3000 M1077 189 5 869.3000 p28 c55 285 N p28->c43->c50->c49->c53->c55
32810.2000 M838 109 3 7968.2000 p15 p10 167 N p15->p18->p36->p10
32829.4000 M1100 185 2 212.4000 c52 c46 296 N c52->c54->c46
32832.5000 M1078 113 2 878.5000 p1 t61 285 N p1->c50->t61
32846.8000 M1012 177 4 2874.8000 c57 p23 252 N c57->c42->p12->p4->p23
32847.0000 M916 103 4 5730.0000 c41 p23 204 N c41->p17->p8->p4->p23
32847.3000 M960 166 3 4439.3000 p17 p23 226 N p17->p8->p4->p23
32847.6000 M929 196 5 5356.6000 p29 p23 210 N p29->t60->c42->p12->p4->p23
32866.8000 M1096 101 4 375.8000 c44 c43 293 N c44->c53->c45->c48->c43
32872.6000 M1065 138 3 1315.6000 c48 p29 278 N c48->c57->t60->p29
32878.9000 M994 141 5 3431.9000 p33 p13 242 N p33->t61->c53->c44->c43->p13
32882.6000 M1059 141 3 1509.6000 c58 p37 274 N c58->c44->p38->p37
32882.8000 M1073 135 2 1082.8000 c59 p37 281 N c59->p38->p37
32904.0000 M1087 173 2 686.0000 t60 p15 288 N t60->p24->p15
32912.5000 M1069 197 3 1232.5000 p35 c47 279 N p35->c51->c48->c47
33033.0000 M1084 122 3 905.0000 c47 p37 284 N c47->c54->c42->p37
33033.8000 M1045 144 4 2068.8000 c55 p34 265 N c55->c46->c52->p31->p34
33039.0000 M920 120 6 5805.0000 p9 p18 203 N p9->c46->c52->c44->c56->p0->p18
33048.2000 M1095 175 4 591.2000 p16 c53 290 N p16->c52->c43->c55->c53
33048.5000 M1047 196 3 2028.5000 p13 c53 266 N p13->c43->c55->c53
33069.7000 M1019 108 4 2883.7000 p4 p37 251 N p4->p35->c51->c45->p37
33118.0000 M984 115 6 3969.0000 p32 c49 233 N p32->p4->p35->c51->c53->c45->c49
33152.9000 M1023 103 7 2848.9000 p32 c57 252 N p32->p5->p4->p35->c51->c53->c45->c57
33167.5000 M1010 143 2 3253.5000 c57 p19 245 N c57->c42->p19
33167.7000 M1008 134 3 3314.7000 c43 p19 244 N c43->c56->c42->p19
33199.1000 M957 199 2 4887.1000 p32 c52 218 N p32->c41->c52
33326.3000 M1068 124 2 1676.3000 p15 c46 272 N p15->p17->c46
33361.1000 M1066 130 4 1772.1000 p39 p14 270 N p39->t60->c44->c48->p14
33374.2000 M1075 110 2 1518.2000 p23 c57 274 N p23->c55->c57
33390.6000 M1054 125 3 2167.6000 p28 p30 263 N p28->c52->p16->p30
33505.3000 M1110 148 3 597.3000 p34 p28 290 N p34->c43->c51->p28
33534.1000 M1009 162 4 3650.1000 p25 p28 239 N p25->p23->c56->c47->p28
33552.9000 M1044 126 2 2619.9000 c54 p12 256 N c54->c43->p12
33563.7000 M1011 157 4 3624.7000 p10 c57 239 N p10->p30->c51->c47->c57
33671.9000 M1125 142 3 331.9000 c44 c53 294 N c44->c47->c51->c53
33692.3000 M1135 112 1 48.3000 p29 c42 299 N p29->c42
33776.3000 M1130 132 2 282.3000 c54 c50 295 N c54->c53->c50
33784.4000 M1122 178 2 524.4000 c46 c45 291 N c46->c58->c45
33784.6000 M1109 124 4 902.6000 t61 c58 284 N t61->p29->c42->c45->c58
